test,path,id,booklet,elaboration_raw,activity
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4131_7.jpg,4131_7,primary,0.04652941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/302_7.jpg,302_7,primary,0.04238235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/796_7.jpg,796_7,primary,0.037294117647058825,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5659_7.jpg,5659_7,primary,0.09482352941176471,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9783_7.jpg,9783_7,primary,0.09341176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3977_7.jpg,3977_7,primary,0.11073529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1242_7.jpg,1242_7,primary,0.0641764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3932_7.jpg,3932_7,primary,0.07185294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/652_7.jpg,652_7,primary,0.0651764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10256_7.jpg,10256_7,primary,0.12091176470588236,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5725_7.jpg,5725_7,primary,0.07823529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9333_7.jpg,9333_7,primary,0.09802941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6226_7.jpg,6226_7,primary,0.0805,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9077_7.jpg,9077_7,primary,0.07517647058823529,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3704_7.jpg,3704_7,primary,0.0661764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5504_7.jpg,5504_7,primary,0.03476470588235294,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1327_7.jpg,1327_7,primary,0.09238235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/436_7.jpg,436_7,primary,0.04688235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4640_7.jpg,4640_7,primary,0.08076470588235295,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9687_7.jpg,9687_7,primary,0.09091176470588236,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5876_7.jpg,5876_7,primary,0.035647058823529414,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7343_7.jpg,7343_7,primary,0.10785294117647058,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/206_7.jpg,206_7,primary,0.07976470588235295,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4035_7.jpg,4035_7,primary,0.07505882352941176,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8951_7.jpg,8951_7,primary,0.12579411764705883,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7493_7.jpg,7493_7,primary,0.04073529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/593_7.jpg,593_7,primary,0.06747058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4334_7.jpg,4334_7,primary,0.17720588235294119,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7219_7.jpg,7219_7,primary,0.1817058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1024_7.jpg,1024_7,primary,0.11388235294117648,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1061_7.jpg,1061_7,primary,0.052,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/770_7.jpg,770_7,primary,0.025558823529411766,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3482_7.jpg,3482_7,primary,0.07752941176470589,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4994_7.jpg,4994_7,primary,0.11905882352941176,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3855_7.jpg,3855_7,primary,0.10747058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/105_7.jpg,105_7,primary,0.09141176470588236,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/946_7.jpg,946_7,primary,0.10882352941176471,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1181_7.jpg,1181_7,primary,0.10435294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4373_7.jpg,4373_7,primary,0.04964705882352941,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/241_7.jpg,241_7,primary,0.11161764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3527_7.jpg,3527_7,primary,0.049,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4874_7.jpg,4874_7,primary,0.0748529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1139_7.jpg,1139_7,primary,0.11170588235294118,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8254_7.jpg,8254_7,primary,0.1540294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8195_7.jpg,8195_7,primary,0.10944117647058824,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9501_7.jpg,9501_7,primary,0.03523529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3988_7.jpg,3988_7,primary,0.055088235294117646,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4426_7.jpg,4426_7,primary,0.08279411764705882,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/866_7.jpg,866_7,primary,0.06323529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/324_7.jpg,324_7,primary,0.08820588235294118,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7261_7.jpg,7261_7,primary,0.03802941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1264_7.jpg,1264_7,primary,0.07270588235294118,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/159_7.jpg,159_7,primary,0.08179411764705882,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/530_7.jpg,530_7,primary,0.07447058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5828_7.jpg,5828_7,primary,0.030323529411764708,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9525_7.jpg,9525_7,primary,0.0826470588235294,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/468_7.jpg,468_7,primary,0.0305,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6568_7.jpg,6568_7,primary,0.14258823529411765,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4970_7.jpg,4970_7,primary,0.13791176470588234,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10091_7.jpg,10091_7,primary,0.06802941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6510_7.jpg,6510_7,primary,0.05085294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9405_7.jpg,9405_7,primary,0.07002941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8091_7.jpg,8091_7,primary,0.07835294117647058,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8405_7.jpg,8405_7,primary,0.11779411764705883,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7320_7.jpg,7320_7,primary,0.08035294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4850_7.jpg,4850_7,primary,0.08314705882352941,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8977_7.jpg,8977_7,primary,0.04873529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8171_7.jpg,8171_7,primary,0.0718235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3647_7.jpg,3647_7,primary,0.045441176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8816_7.jpg,8816_7,primary,0.06408823529411764,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5989_7.jpg,5989_7,primary,0.049676470588235294,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6628_7.jpg,6628_7,primary,0.1615,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7105_7.jpg,7105_7,primary,0.08394117647058824,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7140_7.jpg,7140_7,primary,0.08005882352941177,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7529_7.jpg,7529_7,primary,0.05844117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/341_7.jpg,341_7,primary,0.0898529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10289_7.jpg,10289_7,primary,0.05435294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/571_7.jpg,571_7,primary,0.06323529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5742_7.jpg,5742_7,primary,0.06288235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7434_7.jpg,7434_7,primary,0.1613529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9148_7.jpg,9148_7,primary,0.09355882352941176,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8148_7.jpg,8148_7,primary,0.10358823529411765,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7735_7.jpg,7735_7,primary,0.07938235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8620_7.jpg,8620_7,primary,0.04147058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6708_7.jpg,6708_7,primary,0.06235294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9936_7.jpg,9936_7,primary,0.03623529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6324_7.jpg,6324_7,primary,0.0455,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8369_7.jpg,8369_7,primary,0.033823529411764704,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9369_7.jpg,9369_7,primary,0.08032352941176471,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3888_7.jpg,3888_7,primary,0.027617647058823528,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10055_7.jpg,10055_7,primary,0.07544117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3830_7.jpg,3830_7,primary,0.06597058823529411,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1305_7.jpg,1305_7,primary,0.0996764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1428_7.jpg,1428_7,primary,0.056382352941176474,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1284_7.jpg,1284_7,primary,0.0765,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6300_7.jpg,6300_7,primary,0.10952941176470589,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9250_7.jpg,9250_7,primary,0.03797058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7842_7.jpg,7842_7,primary,0.12511764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9639_7.jpg,9639_7,primary,0.09841176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6769_7.jpg,6769_7,primary,0.08020588235294118,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9912_7.jpg,9912_7,primary,0.11552941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8_7.jpg,8_7,primary,0.030205882352941176,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7575_7.jpg,7575_7,primary,0.11020588235294118,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/475_7.jpg,475_7,primary,0.08929411764705883,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5113_7.jpg,5113_7,primary,0.0855,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7164_7.jpg,7164_7,primary,0.1620294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8290_7.jpg,8290_7,primary,0.030911764705882354,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6079_7.jpg,6079_7,primary,0.13394117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6754_7.jpg,6754_7,primary,0.05688235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/285_7.jpg,285_7,primary,0.04214705882352941,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7711_7.jpg,7711_7,primary,0.15408823529411764,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10114_7.jpg,10114_7,primary,0.1245,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6084_7.jpg,6084_7,primary,0.08747058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6882_7.jpg,6882_7,primary,0.04547058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8337_7.jpg,8337_7,primary,0.04426470588235294,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8888_7.jpg,8888_7,primary,0.06541176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4721_7.jpg,4721_7,primary,0.08655882352941177,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1147_7.jpg,1147_7,primary,0.039264705882352945,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1102_7.jpg,1102_7,primary,0.03376470588235294,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/512_7.jpg,512_7,primary,0.06897058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9995_7.jpg,9995_7,primary,0.08773529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7387_7.jpg,7387_7,primary,0.07608823529411765,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3599_7.jpg,3599_7,primary,0.05647058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/51_7.jpg,51_7,primary,0.04341176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5089_7.jpg,5089_7,primary,0.04197058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7003_7.jpg,7003_7,primary,0.0645,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5759_7.jpg,5759_7,primary,0.1196764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6532_7.jpg,6532_7,primary,0.045088235294117644,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7676_7.jpg,7676_7,primary,0.07629411764705882,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6918_7.jpg,6918_7,primary,0.08623529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8726_7.jpg,8726_7,primary,0.13441176470588234,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/88_7.jpg,88_7,primary,0.03688235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/999_7.jpg,999_7,primary,0.060294117647058824,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9971_7.jpg,9971_7,primary,0.1565294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9747_7.jpg,9747_7,primary,0.07161764705882354,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8702_7.jpg,8702_7,primary,0.1395,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7652_7.jpg,7652_7,primary,0.06167647058823529,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6652_7.jpg,6652_7,primary,0.08485294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9891_7.jpg,9891_7,primary,0.053911764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1006_7.jpg,1006_7,primary,0.04320588235294118,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5933_7.jpg,5933_7,primary,0.04611764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7901_7.jpg,7901_7,primary,0.05644117647058824,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8486_7.jpg,8486_7,primary,0.08391176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6859_7.jpg,6859_7,primary,0.05338235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10233_7.jpg,10233_7,primary,0.06555882352941177,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/672_7.jpg,672_7,primary,0.09417647058823529,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5404_7.jpg,5404_7,primary,0.08026470588235295,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1126_7.jpg,1126_7,primary,0.08388235294117648,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9759_7.jpg,9759_7,primary,0.05714705882352941,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6161_7.jpg,6161_7,primary,0.07479411764705883,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9089_7.jpg,9089_7,primary,0.17302941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4910_7.jpg,4910_7,primary,0.07129411764705883,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4153_7.jpg,4153_7,primary,0.04179411764705882,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5955_7.jpg,5955_7,primary,0.03982352941176471,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5910_7.jpg,5910_7,primary,0.06364705882352942,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/238_7.jpg,238_7,primary,0.1663529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6450_7.jpg,6450_7,primary,0.08297058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/181_7.jpg,181_7,primary,0.08420588235294117,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7081_7.jpg,7081_7,primary,0.12147058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8644_7.jpg,8644_7,primary,0.05958823529411765,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10210_7.jpg,10210_7,primary,0.23261764705882354,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/141_7.jpg,141_7,primary,0.07932352941176471,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10268_7.jpg,10268_7,primary,0.11985294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5888_7.jpg,5888_7,primary,0.07611764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8585_7.jpg,8585_7,primary,0.04535294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/691_7.jpg,691_7,primary,0.11591176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3563_7.jpg,3563_7,primary,0.12288235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9465_7.jpg,9465_7,primary,0.15188235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/10031_7.jpg,10031_7,primary,0.05794117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8498_7.jpg,8498_7,primary,0.108,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8049_7.jpg,8049_7,primary,0.04470588235294118,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7364_7.jpg,7364_7,primary,0.03444117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4814_7.jpg,4814_7,primary,0.028764705882352942,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7399_7.jpg,7399_7,primary,0.04311764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4356_7.jpg,4356_7,primary,0.031147058823529413,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7284_7.jpg,7284_7,primary,0.04667647058823529,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1345_7.jpg,1345_7,primary,0.04029411764705882,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6185_7.jpg,6185_7,primary,0.07335294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9441_7.jpg,9441_7,primary,0.1033235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8896_7.jpg,8896_7,primary,0.0893235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8441_7.jpg,8441_7,primary,0.07573529411764705,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8314_7.jpg,8314_7,primary,0.06629411764705882,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4934_7.jpg,4934_7,primary,0.06473529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4177_7.jpg,4177_7,primary,0.03835294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6906_7.jpg,6906_7,primary,0.08335294117647059,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1410_7.jpg,1410_7,primary,0.15141176470588236,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8738_7.jpg,8738_7,primary,0.0725,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3587_7.jpg,3587_7,primary,0.04761764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4396_7.jpg,4396_7,primary,0.109,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6474_7.jpg,6474_7,primary,0.09561764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6941_7.jpg,6941_7,primary,0.06255882352941176,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5231_7.jpg,5231_7,primary,0.11402941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7596_7.jpg,7596_7,primary,0.1271764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/841_7.jpg,841_7,primary,0.07555882352941176,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1387_7.jpg,1387_7,primary,0.060441176470588234,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4745_7.jpg,4745_7,primary,0.20147058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1166_7.jpg,1166_7,primary,0.033029411764705884,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5369_7.jpg,5369_7,primary,0.11776470588235294,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9627_7.jpg,9627_7,primary,0.030558823529411763,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4095_7.jpg,4095_7,primary,0.0355,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6732_7.jpg,6732_7,primary,0.07602941176470589,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5311_7.jpg,5311_7,primary,0.12676470588235295,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6022_7.jpg,6022_7,primary,0.10314705882352941,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6067_7.jpg,6067_7,primary,0.02938235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9172_7.jpg,9172_7,primary,0.068,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8989_7.jpg,8989_7,primary,0.2646176470588235,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4484_7.jpg,4484_7,primary,0.06164705882352941,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9273_7.jpg,9273_7,primary,0.114,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7187_7.jpg,7187_7,primary,0.08102941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/7981_7.jpg,7981_7,primary,0.08352941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6556_7.jpg,6556_7,primary,0.10994117647058824,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4698_7.jpg,4698_7,primary,0.0641764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9393_7.jpg,9393_7,primary,0.09023529411764705,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8393_7.jpg,8393_7,primary,0.04108823529411765,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5564_7.jpg,5564_7,primary,0.03314705882352941,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/712_7.jpg,712_7,primary,0.08170588235294117,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4071_7.jpg,4071_7,primary,0.1388235294117647,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9113_7.jpg,9113_7,primary,0.16711764705882354,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8915_7.jpg,8915_7,primary,0.06823529411764706,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5335_7.jpg,5335_7,primary,0.07379411764705883,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6043_7.jpg,6043_7,primary,0.054705882352941174,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8808_7.jpg,8808_7,primary,0.08991176470588236,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5540_7.jpg,5540_7,primary,0.08847058823529412,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/1363_7.jpg,1363_7,primary,0.03494117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9723_7.jpg,9723_7,primary,0.05894117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3738_7.jpg,3738_7,primary,0.06661764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4604_7.jpg,4604_7,primary,0.14302941176470588,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6262_7.jpg,6262_7,primary,0.05611764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3896_7.jpg,3896_7,primary,0.09055882352941176,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4580_7.jpg,4580_7,primary,0.056852941176470585,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6965_7.jpg,6965_7,primary,0.048911764705882356,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/6126_7.jpg,6126_7,primary,0.026823529411764704,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/820_7.jpg,820_7,primary,0.052147058823529414,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/4460_7.jpg,4460_7,primary,0.04008823529411765,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9297_7.jpg,9297_7,primary,0.1176764705882353,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/9196_7.jpg,9196_7,primary,0.07594117647058823,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/3784_7.jpg,3784_7,primary,0.08505882352941177,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/8463_7.jpg,8463_7,primary,0.027352941176470587,Images_7
audra,../../../../data/others/audra/drawings/primary_images/Images_7/5195_7.jpg,5195_7,primary,0.18276470588235294,Images_7
